name	text
democracy-club-polling-stations-2016-07	"Church Street
London
NW8 8EU"
democracy-club-polling-stations-2016-07	"24 Lilestone Street
Lisson Green Estate
London
NW8 8SR"
democracy-club-polling-stations-2016-07	"24 Lilestone Street
Lisson Green Estate
London
NW8 8SR"
democracy-club-polling-stations-2016-07	"Sussex Gardens
London
W2 3QD"
democracy-club-polling-stations-2016-07	"Sussex Gardens
London
W2 3QD"
democracy-club-polling-stations-2016-07	"Hyde Park Crescent
London
W2 2QD"
democracy-club-polling-stations-2016-07	"Hyde Park Crescent
London
W2 2QD"
democracy-club-polling-stations-2016-07	"Hyde Park Crescent
London
W2 2QD"
democracy-club-polling-stations-2016-07	"389E Harrow Road
London
W9 3NA"
democracy-club-polling-stations-2016-07	"389E Harrow Road
London
W9 3NA"
democracy-club-polling-stations-2016-07	"Fernhead Road
London
W9 3EA"
democracy-club-polling-stations-2016-07	"Chippenham Mews Entrance
London
W9 2AN"
democracy-club-polling-stations-2016-07	"Chippenham Mews Entrance
London
W9 2AN"
democracy-club-polling-stations-2016-07	"77 Kinnerton Street
London
SW1X 8ED"
democracy-club-polling-stations-2016-07	"Sunley and Drayson Room
1A  Kensington Gore
London
SW7 2AR"
democracy-club-polling-stations-2016-07	"Sunley and Drayson Room
1A  Kensington Gore
London
SW7 2AR"
democracy-club-polling-stations-2016-07	"119 Eaton Square
London
SW1W 9AL"
democracy-club-polling-stations-2016-07	"St Petersburgh Place
London
W2 4LA"
democracy-club-polling-stations-2016-07	"St Petersburgh Place
London
W2 4LA"
democracy-club-polling-stations-2016-07	"35 Craven Terrace
London
W2 3EL"
democracy-club-polling-stations-2016-07	"35 Craven Terrace
London
W2 3EL"
democracy-club-polling-stations-2016-07	"Hallfield Estate
London
W2 6JJ"
democracy-club-polling-stations-2016-07	"Sutherland Avenue
(Lanark Road Entrance)
London
W9 1DF"
democracy-club-polling-stations-2016-07	"Sutherland Avenue
(Lanark Road Entrance)
London
W9 1DF"
democracy-club-polling-stations-2016-07	"Shirland Road
London
W9 2JD"
democracy-club-polling-stations-2016-07	"Shirland Road
London
W9 2JD"
democracy-club-polling-stations-2016-07	"Park Place Villas
(access is by both the Park Place Villas
and Crompton Street)
London

W2 1SP"
democracy-club-polling-stations-2016-07	"Park Place Villas
(access is by both the Park Place Villas
and Crompton Street)
London

W2 1SP"
democracy-club-polling-stations-2016-07	"St Vincent Street
London
W1U 4DF"
democracy-club-polling-stations-2016-07	"36 Hallam Street
London
W1W 6NW"
democracy-club-polling-stations-2016-07	"16-18 Paddington Street
London
W1U 5AS"
democracy-club-polling-stations-2016-07	"16-18 Paddington Street
London
W1U 5AS"
democracy-club-polling-stations-2016-07	"ST STEPHEN'S CHURCH CENTRE ST STEPHEN'S ROAD W13
"
democracy-club-polling-stations-2016-07	"ST JOHN'S CHURCH LOUNGE MATTOCK LANE W13 9LA
"
democracy-club-polling-stations-2016-07	"ST PAUL'S PARISH HALL RIDLEY AVENUE W13
"
democracy-club-polling-stations-2016-07	"ST GABRIEL'S CHURCH HALL NOEL ROAD W3
"
democracy-club-polling-stations-2016-07	"WEST ACTON PRIMARY SCHOOL NOEL ROAD W3
"
democracy-club-polling-stations-2016-07	"FRIARY PARK COMMUNITY CENTRE JOSEPH AVENUE W3
"
democracy-club-polling-stations-2016-07	"ACTON VALE COMMUNITY CENTRE BEECH AVENUE W3
"
democracy-club-polling-stations-2016-07	"JOHN PERRYN PRIMARY SCHOOL LONG DRIVE W3
"
democracy-club-polling-stations-2016-07	"CENTRE FOR ARMENIAN INFORMATION & ADVICE 105A MILL HILL ROAD ACTON W3 8JF
"
democracy-club-polling-stations-2016-07	"Everyone Active Acton Centre, Acton Town Hall, High Street, London, W3 6NE
"
democracy-club-polling-stations-2016-07	"ST VINCENTS SCHOOL PIERREPOINT ROAD W3
"
democracy-club-polling-stations-2016-07	"ST JOHNS CHURCH PARISH CENTRE CHURCH AVENUE, SOUTHALL (ENTRANCE IN HAVELOCK RD)
"
democracy-club-polling-stations-2016-07	"Norwood Hall Portakabins, (Entrance in Tentelow Lane), Norwood Green Road, Southall, UB2 4LA
"
democracy-club-polling-stations-2016-07	"DURDANS PARK PRIMARY SCHOOL (NURSERY) KING GEORGE'S DRIVE SOUTHALL
"
democracy-club-polling-stations-2016-07	"SOUTHALL PARK CHILDRENS CENTRE GREEN DRIVE SOUTHALL
"
democracy-club-polling-stations-2016-07	"DORMERS WELLS CHILDRENS CENTRE JUNCTION OF LONGRIDGE LANE AND EDISON DRIVE SOUTHALL
"
democracy-club-polling-stations-2016-07	"LINKS COMMUNITY HALL FLEMING ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"THREE BRIDGES PRIMARY SCHOOL MELBURY AVENUE ENTRANCE SOUTHALL
"
democracy-club-polling-stations-2016-07	"WINDMILL PARK COMMUNITY CENTRE 1 TULIP CLOSE SOUTHALL MIDDLESEX UB2 4UZ
"
democracy-club-polling-stations-2016-07	"HAVELOCK COMMUNITY CENTRE 17 TRUBSHAW ROAD SOUTHALL UB2 4XN
"
democracy-club-polling-stations-2016-07	"FEATHERSTONE PRIMARY AND NURSERY SCHOOL WESTERN ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"CLIFTON PRIMARY SCHOOL CLIFTON ROAD SOUTHALL MIDDX UB2
"
democracy-club-polling-stations-2016-07	"KEN ACOCK COMMUNITY CENTRE CARR ROAD NORTHOLT UB5 4RQ
"
democracy-club-polling-stations-2016-07	"VICARS GREEN PRIMARY SCHOOL LILY GARDENS WEMBLEY
"
democracy-club-polling-stations-2016-07	"BLAIR PEACH PRIMARY SCHOOL BEACONSFIELD ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"TUDOR PRIMARY SCHOOL TUDOR ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"HAMBROUGH PRIMARY SCHOOL SOUTH ROAD SOUTHALL UB1 1SF
"
democracy-club-polling-stations-2016-07	"Jubilee Gardens Library, Jubilee Gardens, Southall, UB1 2TJ
"
democracy-club-polling-stations-2016-07	"LADY MARGARET PRIMARY SCHOOL LADY MARGARET ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"VILLIERS HIGH SCHOOL BOYD AVENUE SOUTHALL
"
democracy-club-polling-stations-2016-07	"HAVELOCK PRIMARY SCHOOL HAVELOCK ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"PETTS HILL CHILDRENS CENTRE NEWMARKET AVENUE NORTHOLT UB5 4HB
"
democracy-club-polling-stations-2016-07	"NORTHOLT PARK BAPTIST CHURCH EASTCOTE LANE NORTHOLT UB5 4HN
"
democracy-club-polling-stations-2016-07	"GREENWOOD PRIMARY SCHOOL WOOD END WAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"GREENWOOD PRIMARY SCHOOL WOOD END WAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"ST BARNABAS CHURCH HALL THE FAIRWAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"ISLIP MANOR COMMUNITY CENTRE ARNOLD ROAD NORTHOLT
"
democracy-club-polling-stations-2016-07	"ST VINCENTS SCHOOL PIERREPOINT ROAD W3
"
democracy-club-polling-stations-2016-07	"ST ALBANS CHURCH HALL SOUTH PARADE W4
"
democracy-club-polling-stations-2016-07	"THE BRENTHAM CLUB 38A MEADVALE ROAD W5
"
democracy-club-polling-stations-2016-07	"EALING CRICKET CLUB CORFTON ROAD W5
"
democracy-club-polling-stations-2016-07	"ST PETER'S CHURCH HALL MOUNT PARK ROAD W5
"
democracy-club-polling-stations-2016-07	"LITTLE EALING PRIMARY SCHOOL WEYMOUTH AVENUE W5
"
democracy-club-polling-stations-2016-07	"WELSH PRESBYTERIAN CHURCH HALL EALING GREEN W5 5EN
"
democracy-club-polling-stations-2016-07	"WILLIAM HOBBAYNE CENTRE ST DUNSTANS ROAD HANWELL W7 2HB
"
democracy-club-polling-stations-2016-07	"MAYFIELD PRIMARY SCHOOL HIGH LANE W7
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE MIDLAND TERRACE LONDON NW10
"
democracy-club-polling-stations-2016-07	"TEMPORARY HUT WESLEY PLAYING FIELDS NORTH ACTON ROAD PARK ROYAL NW10 7AY
"
democracy-club-polling-stations-2016-07	"ST MARYS CHURCH BRENTMEAD ROAD LONDON NW10 7ED
"
democracy-club-polling-stations-2016-07	"NORTH PRIMARY SCHOOL MEADOW ROAD SOUTHALL UB1 2JE (ENTRANCE: SCHOOL PASSAGE)
"
democracy-club-polling-stations-2016-07	"GREENFORD BAPTIST CHURCH BECHWOOD AVENUE GREENFORD UB6 9UA
"
democracy-club-polling-stations-2016-07	"VIKING COMMUNITY CENTRE RADCLIFFE WAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"NORTHOLT GRANGE COMMUNITY CENTRE RUSHDENE CRESCENT NORTHOLT
"
democracy-club-polling-stations-2016-07	"NORTHOLT BAPTIST CHURCH TITHE BARN WAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"PERIVALE PRIMARY SCHOOL FEDERAL ROAD PERIVALE UB6 7AP
"
democracy-club-polling-stations-2016-07	"PERIVALE LIBRARY HORSENDEN LANE SOUTH GREENFORD
"
democracy-club-polling-stations-2016-07	"OLDFIELD PRIMARY SCHOOL OLDFIELD LANE NORTH GREENFORD
"
democracy-club-polling-stations-2016-07	"PERIVALE SCOUT HALL STOCKDOVE WAY GREENFORD
"
democracy-club-polling-stations-2016-07	"EALING EDUCATION CENTRE MANSELL ROAD GREENFORD UB6 9EH
"
democracy-club-polling-stations-2016-07	"GREENFORD BAPTIST CHURCH BECHWOOD AVENUE GREENFORD UB6 9UA
"
democracy-club-polling-stations-2016-07	"EALING LIBERAL SYNAGOGUE LYNTON AVENUE WEST EALING W13
"
democracy-club-polling-stations-2016-07	"EALING LIBERAL SYNAGOGUE LYNTON AVENUE WEST EALING W13
"
democracy-club-polling-stations-2016-07	"ST STEPHEN'S CHURCH CENTRE ST STEPHEN'S ROAD W13
"
democracy-club-polling-stations-2016-07	"POLISH ROMAN CATHOLIC CHURCH 2 WINDSOR ROAD EALING W5 5PD
"
democracy-club-polling-stations-2016-07	"Double Tree by Hilton Hotel
"
democracy-club-polling-stations-2016-07	"COPLEY CLOSE COMMUNITY HALL 189 COPLEY CLOSE LONDON W7
"
democracy-club-polling-stations-2016-07	"NORTH HANWELL BAPTIST CHUR CUCKOO AVENUE W7
"
democracy-club-polling-stations-2016-07	"HANWELL METHODIST CHURCH HALL CHURCH ROAD W7 1DJ
"
democracy-club-polling-stations-2016-07	"OAKLANDS PRIMARY SCHOOL NURSERY OAKLANDS ROAD HANWELL W7 2DP
"
democracy-club-polling-stations-2016-07	"HOLY FAMILY CHURCH COMMUNITY CENTRE VALE LANE WEST ACTON W3
"
democracy-club-polling-stations-2016-07	"ALL SAINTS CHURCH CHURCH PATH (OFF BOLLO BRIDGE ROAD) W3
"
democracy-club-polling-stations-2016-07	"OAKTREE COMMUNITY CENTRE OSBORNE ROAD W3 8TY
"
democracy-club-polling-stations-2016-07	"ST MARY'S CHURCH HALL 1 THE MOUNT LONDON W3 9NW
"
democracy-club-polling-stations-2016-07	"ST MARY'S CHURCH HALL 1 THE MOUNT LONDON W3 9NW
"
democracy-club-polling-stations-2016-07	"THE JAPANESE SCHOOL CREFFIELD ROAD W3
"
democracy-club-polling-stations-2016-07	"ST MARTIN'S CHURCH HALL HALE GARDENS W3
"
democracy-club-polling-stations-2016-07	"ACTON GREEN CHURCH CUNNINGTON STREET W4
"
democracy-club-polling-stations-2016-07	"PITSHANGER METHODIST CHURCH HALL PITSHANGER LANE W5
"
democracy-club-polling-stations-2016-07	"THE POLYGON ST MARYS CHURCH ST MARYS ROAD, W5
"
democracy-club-polling-stations-2016-07	"ST CHRISTOPHERS CHURCH HALL BORDARS ROAD W7 1AG
"
democracy-club-polling-stations-2016-07	"ST THOMAS PARISH HALL BOSTON ROAD W7 2AF
"
democracy-club-polling-stations-2016-07	"ST MARYS CHURCH HALL GREENFORD AVENUE HANWELL W7
"
democracy-club-polling-stations-2016-07	"ST MARYS CHURCH HALL GREENFORD AVENUE HANWELL W7
"
democracy-club-polling-stations-2016-07	"CHRIST THE REDEEMER CHURCH HALL ALLENBY ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"HOLY TRINITY PARISH HALL PARK VIEW ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"SOUTHALL BAPTIST CHURCH HALL WESTERN ROAD SOUTHALL
"
democracy-club-polling-stations-2016-07	"ST JOHN FISHER CHURCH HALL LANGDALE GARDENS GREENFORD
"
democracy-club-polling-stations-2016-07	"HOLY TRINITY CHURCH HALL MEDWAY DRIVE GREENFORD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING STATION, JEYMER DRIVE, GREENFORD UB6
"
democracy-club-polling-stations-2016-07	"ST JOHN AMBULANCE HQ OLDFIELD LANE NORTH GREENFORD (ADJ NO 545)
"
democracy-club-polling-stations-2016-07	"GREENFORD LIBRARY 25 OLDFIELD LANE SOUTH GREENFORD UB6 9LB
"
democracy-club-polling-stations-2016-07	"ST JAMES CHURCH HALL ST JAMES AVENUE W13
"
democracy-club-polling-stations-2016-07	"Syrian Orthodox Church Hall, 7-11 Armstrong Road, London, W3 7JL
"
democracy-club-polling-stations-2016-07	"OLDFIELD PRIMARY SCHOOL OLDFIELD LANE NORTH GREENFORD
"
democracy-club-polling-stations-2016-07	"POLISH ROMAN CATHOLIC CHURCH 2 WINDSOR ROAD EALING W5 5PD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE BLENHEIM ROAD NORTHOLT
"
democracy-club-polling-stations-2016-07	"METHODIST CHURCH HALL 240 CHURCH ROAD NORTHOLT UB5 5BE
"
democracy-club-polling-stations-2016-07	"LIME TREES CHILDRENS CENTRE THORNDIKE AVENUE NORTHOLT
"
democracy-club-polling-stations-2016-07	"NORTHOLT LIBRARY CHURCH ROAD UB5 5AU
"
democracy-club-polling-stations-2016-07	"GAINSBOROUGH TOWER RESOURCE CENTRE ACADEMY GARDENS NORTHOLT
"
democracy-club-polling-stations-2016-07	"NORTHOLT GOLF CLUB HUXLEY CLOSE NORTHOLT UB5 5UL
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE BYRON WAY NORTHOLT
"
democracy-club-polling-stations-2016-07	"RECTORY PARK YOUTH and COMMUNITY CENTRE GREENHILL GARDENS NORTHOLT
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE ADJACENT 1 BRUNEL CLOSE NORTHOLT
"
democracy-club-polling-stations-2016-07	"AGE CONCERN CENTRE 61 HOTSPUR ROAD NORTHOLT
"
democracy-club-polling-stations-2016-07	"NORTHOLT VILLAGE COMMUNITY CENTRE MANOR HOUSE EALING ROAD NORTHOLT UB5 6AD
"
democracy-club-polling-stations-2016-07	"SCOUTS HQ WHITTON AVENUE EAST (NEAR SHERWOOD AVENUE) GREENFORD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE WHITTON AVENUE EAST GREENFORD
"
democracy-club-polling-stations-2016-07	"ALL HALLOWS CHURCH HALL ELTON AVENUE GREENFORD
"
democracy-club-polling-stations-2016-07	"HORSENDEN HILL GOLF CLUB WOODLAND RISE GREENFORD UB6 0RD
"
democracy-club-polling-stations-2016-07	"GREENFORD PARK RESIDENTS ASSOCIATION HALL 18 QUEENS AVENUE GREENFORD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE JUNCTION OF LEE ROAD/EMPIRE ROAD PERIVALE
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE LEAVER GARDENS GREENFORD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE OUTSIDE NOS. 630/664 GREENFORD ROAD GREENFORD
"
democracy-club-polling-stations-2016-07	"JOHNSON HALL GREENFORD COMMUNITY CENTRE 170 OLDFIELD LANE SOUTH (ENTRANCE IN WORDSWORTH AVENUE)  GREENFORD
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE MELROSE AVENUE GREENFORD
"
democracy-club-polling-stations-2016-07	"GURNELL GROVE COMMUNITY CENTRE GURNELL GROVE W13
"
democracy-club-polling-stations-2016-07	"Hathaway Primary School, Hathaway Gardens, London, W13 0DH
"
democracy-club-polling-stations-2016-07	"JUBILEE HALL GREEN MAN GARDENS LONDON W13 0SE
"
democracy-club-polling-stations-2016-07	"EALING NATIONAL SPIRITUALIST CHURCH 66-68 UXBRIDGE ROAD W13
"
democracy-club-polling-stations-2016-07	"KINGSDOWN METHODIST CHURCH HALL KINGSDOWN AVENUE W13
"
democracy-club-polling-stations-2016-07	"NORTHFIELDS COMMUNITY CENTRE 71A NORTHCROFT ROAD W13 9SS
"
democracy-club-polling-stations-2016-07	"SCOUT HUT 2A EASTBOURNE AVENUE W3
"
democracy-club-polling-stations-2016-07	"NURSERY BLOCK DERWENTWATER PRIMARY SCHOOL SHAKESPEARE ROAD W3 6SA
"
democracy-club-polling-stations-2016-07	"WESTCOTT PARK COMMUNITY CENTRE 13 FERGUSON DRIVE LONDON W3
"
democracy-club-polling-stations-2016-07	"ST DUNSTANS AND ST THOMAS CHURCH FRIARS PLACE LANE W3
"
democracy-club-polling-stations-2016-07	"ST PETERS CHURCH HALL SOUTHFIELD ROAD W4
"
democracy-club-polling-stations-2016-07	"LINKS PROJECT 8-10 CARLTON ROAD LONDON W4 5DY
"
democracy-club-polling-stations-2016-07	"SOUTHFIELD PRIMARY SCHOOL SOUTHFIELD ROAD LONDON W4
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE JUNCTION OF CLARENDON ROAD AND SANDALL ROAD W5
"
democracy-club-polling-stations-2016-07	"TEMPORARY HUT ST AUGUSTINE'S AVENUE W5
"
democracy-club-polling-stations-2016-07	"NORTH EALING PRIMARY SCHOOL EALING, W5 (ENTRANCE IN WOODBURY PARK ROAD ONLY)
"
democracy-club-polling-stations-2016-07	"THE TELFER ROOM, EALING TOWN HALL NEW BROADWAY W5
"
democracy-club-polling-stations-2016-07	"LOWER AMHERST ROOM HAVEN GREEN BAPTIST CHURCH CASTLEBAR ROAD EALING W5 2UP
"
democracy-club-polling-stations-2016-07	"CHURCH OF THE ASCENSION HALL BEAUFORT ROAD W5
"
democracy-club-polling-stations-2016-07	"ALL SAINT'S PARISH HALL ELM GROVE ROAD W5
"
democracy-club-polling-stations-2016-07	"TEMPORARY POLLING PLACE JUNCTION OF LILAC GARDENS/ SYCAMORE AVENUE W5
"
democracy-club-polling-stations-2016-07	"OLD ACTONIANS ASSOCIATION SPORTS CLUB GUNNERSBURY DRIVE W5
"
democracy-club-polling-stations-2016-07	"Lindsey House (Entrance in Chilton Avenue), South Road, London, W5 4RX
"
democracy-club-polling-stations-2016-07	"SOUTH EALING CHRISTIAN CENTRE 51 CARLYLE  ROAD EALING W5
"
democracy-club-polling-stations-2016-07	"PASTORAL CENTRE THE CLERGY HOUSE THE GROVE LONDON W5 5DX
"
democracy-club-polling-stations-2016-07	"Scout HQ
Tickleford Drive
"
democracy-club-polling-stations-2016-07	"Oasis Academy Mayfield
The Grove
"
democracy-club-polling-stations-2016-07	"St. Francis Church Hall
Stanford Court
Sullivan Road
"
democracy-club-polling-stations-2016-07	"Sholing Community Centre
Butt's Road
"
democracy-club-polling-stations-2016-07	"The Centre
Tunstall Road
"
democracy-club-polling-stations-2016-07	"Salvation Army Hall
North East Road
"
democracy-club-polling-stations-2016-07	"Southampton Amateur Boxing Club (Pax Hall)
North East Road
"
democracy-club-polling-stations-2016-07	"St. Christophers Church Hall
Pepys Avenue
"
democracy-club-polling-stations-2016-07	"The Royal British Legion Club
Windover Close
SO19 5JS"
democracy-club-polling-stations-2016-07	"Kanes Hill Primary School
Hinkler Road
"
democracy-club-polling-stations-2016-07	"Bitterne Library
Bitterne Road East
"
democracy-club-polling-stations-2016-07	"Bitterne Sports Pavilion
"
democracy-club-polling-stations-2016-07	"Meon Court (Community Lounge) off Minstead Avenue
"
democracy-club-polling-stations-2016-07	"Moorlands Community Centre
Townhill Way
"
democracy-club-polling-stations-2016-07	"Isaac Watts Church
Luccombe Road
"
democracy-club-polling-stations-2016-07	"Hollybrook Pre-School room
Seagarth Lane
"
democracy-club-polling-stations-2016-07	"All Saints Church
Winchester Road
"
democracy-club-polling-stations-2016-07	"St. Michael's & All Angels Church Hall
Basset Avenue
"
democracy-club-polling-stations-2016-07	"Avenue Hall at Avenue St. Andrews URC
The Avenue
"
democracy-club-polling-stations-2016-07	"Bevois Town Primary School
Cedar Road
"
democracy-club-polling-stations-2016-07	"Cantell School (Community Hall)
Violet Road
"
democracy-club-polling-stations-2016-07	"Highfield Church Centre
Highfield Lane
"
democracy-club-polling-stations-2016-07	"Portswood Church Hall
Portswood Road
"
democracy-club-polling-stations-2016-07	"Portswood Library
251 Portswood Road
"
democracy-club-polling-stations-2016-07	"Bassett Green Court
Bassett Green Village
"
democracy-club-polling-stations-2016-07	"Swaythling Primary School
Mayfield Road
"
democracy-club-polling-stations-2016-07	"Hardmoor Early Years Centre
Leaside Way
"
democracy-club-polling-stations-2016-07	"St. Albans Church
Tulip Road
"
democracy-club-polling-stations-2016-07	"Scout H.Q. Brickfield Road
"
democracy-club-polling-stations-2016-07	"St. Denys Church Centre
Dundee Road
"
democracy-club-polling-stations-2016-07	"Bitterne Manor Community Centre
Vespasian Road
"
democracy-club-polling-stations-2016-07	"Swaythling Baptist Church
Fleming Road
"
democracy-club-polling-stations-2016-07	"South Stoneham Church Hall
St. Mary's Church Close
off Wes
"
democracy-club-polling-stations-2016-07	"Bitterne Park URC Hall
Cobden Avenue
"
democracy-club-polling-stations-2016-07	"Bitterne Park Baptist Church Hall
Wellington Road
"
democracy-club-polling-stations-2016-07	"The Ascension Centre
1 Thorold Road
SO18 1HZ"
democracy-club-polling-stations-2016-07	"The Ascension Centre
1 Thorold Road
SO18 1HZ"
democracy-club-polling-stations-2016-07	"Bitterne Park School Sports Hall
Dimond Road
"
democracy-club-polling-stations-2016-07	"Mansbridge Primary School Community Room
Octavia Road
"
democracy-club-polling-stations-2016-07	"Townhill Park Community Centre Meggeson Avenue
"
democracy-club-polling-stations-2016-07	"Portacabin adjacent to
MacArthur Crescent Play Area
"
democracy-club-polling-stations-2016-07	"Freemantle UR Church Parlour
257 Shirley Road
"
democracy-club-polling-stations-2016-07	"Elim Christian Centre
Park Road
"
democracy-club-polling-stations-2016-07	"Seventh Day Adventist Church Hall
Shirley Road
"
democracy-club-polling-stations-2016-07	"Sembal House
Handel Terrace
"
democracy-club-polling-stations-2016-07	"Central Baptist Church Hall
Devonshire Road
"
democracy-club-polling-stations-2016-07	"Banister Primary School
Archers Road
"
democracy-club-polling-stations-2016-07	"St Joseph's Church Hall
Bugle Street
"
democracy-club-polling-stations-2016-07	"Edmund Kell Unitarian Church Hall
Bellevue Road
"
democracy-club-polling-stations-2016-07	"Orchard Lane Church Hall
Orchard Lane
"
democracy-club-polling-stations-2016-07	"Afro-Caribbean Centre/Lighthouse Christian Centre
St Mary's Road
"
democracy-club-polling-stations-2016-07	"Newtown Youth Centre
Graham Road
"
democracy-club-polling-stations-2016-07	"James Street Church Hall
James Street
"
democracy-club-polling-stations-2016-07	"ATC H.Q.
Hall of Aviation
Albert Road South
"
democracy-club-polling-stations-2016-07	"Northam Community Centre
Kent Street
"
democracy-club-polling-stations-2016-07	"Woolston Community Centre
Church Road
"
democracy-club-polling-stations-2016-07	"Peartree URC Hall
Bridge Road
"
democracy-club-polling-stations-2016-07	"St Patricks Church Hall
Jn of Manor Road South/Portsmouth Road
"
democracy-club-polling-stations-2016-07	"Woolston Methodist Church
"
democracy-club-polling-stations-2016-07	"Woolston Methodist Church
"
democracy-club-polling-stations-2016-07	"Portacabin opposite Ridgeway House
Junction Peartree Avenue
"
democracy-club-polling-stations-2016-07	"Weston Court (Community Room)
Kingsclere Avenue
SO19 9LB"
democracy-club-polling-stations-2016-07	"Merryoak Neighbourhood Community Centre
Acacia Road
"
democracy-club-polling-stations-2016-07	"Weston Church Hall
Weston Lane
"
democracy-club-polling-stations-2016-07	"Glenfield Infant School
Rossington Way/Glenfield Crescent
"
democracy-club-polling-stations-2016-07	"Bitterne Infants School
Brownlow Avenue
"
democracy-club-polling-stations-2016-07	"Sholing Junior School
"
democracy-club-polling-stations-2016-07	"St. Marys Parish Centre
St. Monica Road
"
democracy-club-polling-stations-2016-07	"Millbrook Baptist Church Hall
Testwood Road
"
democracy-club-polling-stations-2016-07	"22nd Southampton City Scout Group
Whitehouse Gardens
SO15 0SB"
democracy-club-polling-stations-2016-07	"Freemantle Evangelical Church Hall
Nelson Road
"
democracy-club-polling-stations-2016-07	"Foundry Lane Primary School
Imperial Avenue entrance only
"
democracy-club-polling-stations-2016-07	"The Ship Inn (Function Room)
41 Old Redbridge Road
"
democracy-club-polling-stations-2016-07	"Toronto Court (Community Room) Brendon Green
"
democracy-club-polling-stations-2016-07	"Millbrook Christian Centre
Wimpson Lane/ Kendal Avenue
"
democracy-club-polling-stations-2016-07	"Regents Park Community College
Richville Road
"
democracy-club-polling-stations-2016-07	"St. James Road Methodist Church Hall
St James Road
"
democracy-club-polling-stations-2016-07	"Salvation Army Hall
Victor Street
"
democracy-club-polling-stations-2016-07	"Shirley Parish Hall
St. James Road
"
democracy-club-polling-stations-2016-07	"All Saints Church Hall
Kendal Avenue
"
democracy-club-polling-stations-2016-07	"Test Guide Centre
Timsbury Drive
"
democracy-club-polling-stations-2016-07	"Mansel Park Pavilion
Evenlode Road
"
democracy-club-polling-stations-2016-07	"Shirley Warren Baptist Church
Warren Crescent
"
democracy-club-polling-stations-2016-07	"Colne Avenue Baptist Church Hall
Colne Avenue
"
democracy-club-polling-stations-2016-07	"The Church Of St. Judes
Warren Avenue
"
democracy-club-polling-stations-2016-07	"Oasis Community Hub
Green Lane
"
democracy-club-polling-stations-2016-07	"Coxford Community Centre
Olive Road
"
democracy-club-polling-stations-2016-07	"Nutfield Nursery
Nutfield Court
off Lower Brownhill Road
"
democracy-club-polling-stations-2016-07	"Scouts H.Q. Aldermoor Road
"
democracy-club-polling-stations-2016-07	"Kings Church Centre
Junction Coxford Road/Dunkirk Road
"
democracy-club-polling-stations-2016-07	"St. Vincent De Paul RC Church
Coxford Road
"
democracy-club-polling-stations-2016-07	"Kinloss Court (Communal Lounge)
Northolt Gardens
"
democracy-club-polling-stations-2016-07	"Lordshill Community Centre
Cromarty Road
SO16 8LX"
democracy-club-polling-stations-2016-07	"Lordswood Community Centre
Sandpiper Road
"
democracy-club-polling-stations-2016-07	"Oasis Zoe Braithwaite Centre
Fraser Close
SO16 8GP"
democracy-club-polling-stations-2016-07	"New River Green Childrens Centre
23 Ramsey Walk
London
N1 2SX"
democracy-club-polling-stations-2016-07	"Hook Centre, Hook Road
KT9 1EJ"
democracy-club-polling-stations-2016-07	"Canons Hall, 1-17 Wemborough Road, Stanmore
"
democracy-club-polling-stations-2016-07	"Holy Family Catholic Church Hall, Sorrento Road, Sutton, SM1 1QU
Holy Family"
democracy-club-polling-stations-2016-07	"Edgware & District Ex-Service Mens Club, Burnt Oak Broadway, Edgware
"
democracy-club-polling-stations-2016-07	"Flash Musicals Youth Theatre, Methuen Road, Edgware
"
democracy-club-polling-stations-2016-07	"Camrose Primary with Nursery, St David`s Drive, Edgware
"
democracy-club-polling-stations-2016-07	"Stag Lane Nursery, Infant and Junior School, Collier Drive, Edgware
"
democracy-club-polling-stations-2016-07	"St. Lawrence Church Hall, St. Lawrence Close, Edgware
"
democracy-club-polling-stations-2016-07	"Aylward Primary School, Pangbourne Drive, Stanmore
"
